Id,SalePrice
1621,148102.5119323387
1622,149527.69679393907
1623,289424.7992613201
1624,223513.63157152093
1625,135869.98641456163
1626,174790.87391545172
1627,191308.54389005265
1628,285000.2368744895
1629,181694.45323328357
1630,359102.5467909673
1631,227014.16595094776
1632,245020.2938043725
1633,177201.5655862901
1634,188233.2530590936
1635,182300.4862840668
1636,175460.16317983807
1637,181709.7849156635
1638,206547.64138156342
1639,186412.25959917213
1640,244241.8154877835
1641,199144.75973587087
1642,222370.55907662088
1643,246967.73735100267
1644,237473.82645881266
1645,179910.9252406625
1646,157332.42891413582
1647,164512.9100599882
1648,149775.45052900058
1649,138663.23803578215
1650,129470.12714041377
1651,125252.70656779548
1652,104834.95382005503
1653,113809.58407873835
1654,170036.77750406237
1655,155590.83142246638
1656,170216.08892028502
1657,171021.6491525743
1658,169766.65012216807
1659,132719.5562987365
1660,149901.94609435968
1661,445763.9927060697
1662,368973.4045719331
1663,362827.24246732495
1664,435025.15571188513
1665,290125.80506372
1666,301058.3366134082
1667,315639.6020176735
1668,301624.0887864894
1669,280852.90531951643
1670,304545.31622762117
1671,275496.0325910074
1672,425385.0904818255
1673,316817.64099462226
1674,259038.5492619348
1675,194194.8476991242
1676,192377.66480349007
1677,207312.4408052405
1678,438769.67319542513
1679,353010.02655028354
1680,310223.0032348029
1681,249589.28553735523
1682,281830.82657051866
1683,200226.44296805435
1684,182619.30834757962
1685,180193.68693611768
1686,186607.61347090016
1687,168990.97154994446
1688,199052.91587322933
1689,195744.16306698267
1690,191605.58341818533
1691,172596.8839729839
1692,256781.0045720696
1693,169894.06298056187
1694,188432.52751360871
1695,178047.33850830217
1696,268227.76200035686
1697,178047.33850830217
1698,315358.28460843617
1699,330887.56481120863
1700,251895.1802470668
1701,278017.23782425735
1702,262687.7136621294
1703,263425.1454449227
1704,296298.11198658816
1705,232375.69992943923
1706,410584.9876877493
1707,202113.1916193101
1708,205495.16690115802
1709,281201.56559745804
1710,249632.17041114933
1711,252122.60298551177
1712,241767.28838118108
1713,251868.8158635693
1714,214895.47818407413
1715,203640.72319107153
1716,187703.28572106105
1717,172927.846371938
1718,138164.27758116546
1719,206089.6756100423
1720,255269.09643362515
1721,171882.89561280372
1722,132412.173001289
1723,165225.9499522957
1724,214344.64604554276
1725,236344.34925582746
1726,196092.78289091715
1727,185144.72395110453
1728,188833.8368577886
1729,174683.15646446042
1730,185847.68600973795
1731,131491.4614832932
1732,132330.17924717802
1733,130606.92680099285
1734,138604.77046491817
1735,130384.91880889787
1736,119406.46883236768
1737,298271.7857320967
1738,217555.78559378398
1739,271376.0174458127
1740,216280.9243908681
1741,180574.08678042662
1742,182540.0435531907
1743,190974.1040080201
1744,273678.3395471223
1745,204832.0231274563
1746,238688.72282481432
1747,206342.95371938273
1748,218474.23157137868
1749,159888.31667696396
1750,148317.6124519317
1751,220558.07708505023
1752,123647.97217576894
1753,161884.5610495631
1754,213008.66673148138
1755,165131.98680200058
1756,124564.83054886392
1757,117857.4509096717
1758,144750.37718733383
1759,168456.16576093071
1760,159931.0953507528
1761,158942.41091780868
1762,182024.23010772892
1763,166812.69639390125
1764,121885.15406735239
1765,192656.902063196
1766,178919.0567676424
1767,208300.25711690582
1768,140167.92841870163
1769,160939.20359937346
1770,144466.67182604346
1771,138962.08622755265
1772,141313.72764744336
1773,137881.52361861453
1774,173457.54714037554
1775,138609.16786911097
1776,125778.90170266773
1777,116604.31890738984
1778,133077.67666078484
1779,124868.40939203674
1780,178681.22772619236
1781,133328.40055218802
1782,98485.32402066172
1783,146141.0576193444
1784,106163.03846499165
1785,124001.19915345844
1786,155533.9053807586
1787,174891.02984689863
1788,71694.9697344015
1789,115865.92050435825
1790,88124.1051646886
1791,208324.67566224354
1792,146992.81367069756
1793,151517.43032603947
1794,142591.24897907523
1795,139189.07911894002
1796,129082.35113238006
1797,139813.75095223976
1798,133748.33255489529
1799,115541.9121286083
1800,120845.5420321267
1801,151896.27572113447
1802,169484.7605050119
1803,168166.78716532345
1804,142522.57748816116
1805,139748.07246218945
1806,121905.48653546984
1807,161837.23812859753
1808,121769.83506334433
1809,138579.31370533194
1810,158267.38720917256
1811,123554.64125956279
1812,128296.98862598272
1813,126570.54742183308
1814,106444.78154767648
1815,84624.7227621997
1816,105232.32835584584
1817,139710.8826898531
1818,158518.3194044308
1819,128860.1660062594
1820,89534.37856607574
1821,147239.77383452377
1822,162194.4031355613
1823,73148.078454674
1824,143811.8459599949
1825,146149.43326399365
1826,111345.61759391503
1827,120608.07072374623
1828,153996.64760816214
1829,129209.52919234248
1830,160333.33718921995
1831,186659.92623575646
1832,153960.72902016752
1833,171267.09605832506
1834,149884.30278584023
1835,179745.78839051188
1836,160933.51393684474
1837,99618.13759814693
1838,143012.52798848064
1839,94290.40421811692
1840,161540.47015971446
1841,144704.65875761808
1842,122154.05064932232
1843,150714.3881873479
1844,141764.08257946643
1845,157118.66066424115
1846,152763.0958783447
1847,155933.39250245434
1848,69353.63463782358
1849,136024.25676497637
1850,136208.64186622328
1851,160550.9212500247
1852,138941.00869067814
1853,138896.7088292767
1854,167495.28139876842
1855,149015.0429388329
1856,221710.28485457588
1857,154851.25252325536
1858,164953.77835985183
1859,148527.99184634248
1860,155065.25741560184
1861,148527.99184634248
1862,266257.2193164335
1863,266257.2193164335
1864,266257.2193164335
1865,305929.17984048533
1866,300926.31372513797
1867,249464.08705463246
1868,299833.21433160297
1869,202002.03325101384
1870,234284.04421388367
1871,251923.76589702108
1872,178182.96599513968
1873,226612.27916457658
1874,145032.50601916996
1875,213682.64571338473
1876,205009.02057834473
1877,222140.54174197468
1878,221480.43766603598
1879,131372.39731740474
1880,139408.7649872668
1881,229574.4240023424
1882,261341.2844816898
1883,208175.15303412534
1884,220472.82724162962
1885,260379.2915279585
1886,291862.8981932366
1887,217074.4563284657
1888,285805.0868975458
1889,176812.09126716622
1890,141604.46814049245
1891,151287.0976034149
1892,112726.10626695905
1893,135923.52656118636
1894,142368.49556305862
1895,162509.8983074659
1896,130597.02348746822
1897,130582.34428606565
1898,115792.46147090307
1899,131276.4893268955
1900,143574.42623501248
1901,158185.39093465506
1902,150013.1694479765
1903,198254.23793493895
1904,137874.25761440274
1905,171009.69695509036
1906,165641.69866862654
1907,184666.28613021894
1908,133590.43346460312
1909,150637.95405850786
1910,140322.44358484636
1911,193736.69075284566
1912,266176.0085467705
1913,165365.6716078122
1914,88997.95307599062
1915,289363.10177446273
1916,81532.30033265767
1917,265624.958259601
1918,132831.64100751135
1919,154408.9785698588
1920,184071.50449716134
1921,370335.9432191166
1922,298396.3755181561
1923,198338.56890958475
1924,231624.0440988
1925,227932.6902961281
1926,365838.8112301905
1927,141281.96003886574
1928,177292.99287104813
1929,122384.70665551095
1930,139723.52548465625
1931,147998.06453512784
1932,144301.2135810406
1933,161217.07646920896
1934,191500.8154467863
1935,180080.7271034043
1936,191168.52072505595
1937,184686.4654186485
1938,184637.56779136037
1939,252821.80906292875
1940,203450.49865577306
1941,186122.378158704
1942,197215.71127948328
1943,201627.4780079719
1944,319467.9418899404
1945,328290.06864230026
1946,162494.7059448996
1947,285539.73514750105
1948,168014.3580408375
1949,231505.01092392646
1950,183494.9330867336
1951,259036.1866882197
1952,211030.33101827532
1953,159048.7650589143
1954,206384.47164530464
1955,137634.69439767973
1956,251368.53339843656
1957,169464.09622914574
1958,306043.309322306
1959,168234.11431478124
1960,121009.58316453201
1961,128614.89067566388
1962,106570.06084026681
1963,114676.20448097034
1964,128419.51650595685
1965,168223.77278493525
1966,160375.7853038154
1967,280925.95188343077
1968,363109.1475896619
1969,356495.6828733184
1970,385058.06288769696
1971,376441.6163977076
1972,346582.13078851113
1973,264438.31446338515
1974,305287.7328263617
1975,412934.5015219178
1976,281929.64110102656
1977,343064.6370558551
1978,319674.8940273451
1979,304444.22526103415
1980,196541.9036427838
1981,318611.2901096933
1982,217220.69930805865
1983,213020.09802634257
1984,188697.58008027068
1985,225913.5062237455
1986,232667.63998841893
1987,183964.35507038972
1988,182667.01815221593
1989,202128.66557179042
1990,220056.05033241434
1991,207312.4408052405
1992,222689.6341737324
1993,180283.69369113562
1994,242812.97601252166
1995,196705.34523032574
1996,260586.45353999824
1997,308053.4514191543
1998,349370.06849940994
1999,245171.89162615154
2000,301149.7755860818
2001,253004.594250122
2002,227040.76303239824
2003,274321.89640874625
2004,268573.4612309034
2005,243267.91510982948
2006,220170.25658950978
2007,259024.9727773574
2008,194024.59058705083
2009,197197.60633628358
2010,194995.9332121636
2011,141123.07690241127
2012,182447.1123619223
2013,185417.67390786813
2014,193168.40116358982
2015,197891.99037454158
2016,197380.24018849406
2017,209778.26901114386
2018,131026.10222654478
2019,135283.48194988925
2020,131372.30359732365
2021,118682.03406806954
2022,173110.3105389948
2023,162705.24077005312
2024,227808.84141701373
2025,371301.6345860833
2026,188758.48360893506
2027,162011.52625273654
2028,190418.71497926043
2029,181431.42800070008
2030,274730.1848897405
2031,224724.7488674757
2032,260162.32827294176
2033,268813.34839962074
2034,180454.4429763968
2035,221548.84581554274
2036,219507.40522438817
2037,228143.681239068
2038,318390.0516470975
2039,203808.21385801877
2040,285564.3372763216
2041,246896.99025064052
2042,213188.17062233025
2043,171448.27392442946
2044,185984.91159160607
2045,188089.91243950799
2046,162087.43109393382
2047,159750.43349169687
2048,134261.1582168024
2049,169484.96851980206
2050,172106.74955716572
2051,108562.87674908739
2052,144202.11533484983
2053,136843.80671322186
2054,97050.00461894808
2055,166365.64745348657
2056,129387.17063577316
2057,132502.18907835576
2058,208690.12176788994
2059,145564.92812862282
2060,174075.8265991674
2061,168494.97049566748
2062,141520.3955891353
2063,113849.90310395406
2064,143262.79988980573
2065,132287.42401643674
2066,169995.311950527
2067,150517.51188361362
2068,172331.71844790698
2069,101966.34176821484
2070,119625.16765150885
2071,98532.46818115245
2072,148014.23317916496
2073,134864.5921834167
2074,181419.11848857
2075,150826.61685218156
2076,129255.8890040408
2077,143651.37715291296
2078,135110.4639165543
2079,138890.06482719182
2080,121253.61051319288
2081,132796.74763452617
2082,151737.6382489658
2083,160007.0844688372
2084,108959.79662444297
2085,134665.4444768611
2086,133246.89325529413
2087,125968.24155948398
2088,128629.038216952
2089,106894.41868411502
2090,141537.8861185301
2091,130520.74766060583
2092,150299.07110952472
2093,159839.14004544416
2094,133722.10805959455
2095,159993.42835461974
2096,102322.21071677696
2097,104195.04689352863
2098,156630.93339783052
2099,82793.34467256283
2100,130322.37937309795
2101,154335.80690658186
2102,151589.51850211414
2103,112228.00749102567
2104,168760.6389928458
2105,129108.22142520481
2106,106394.26431364114
2107,240428.7337163873
2108,125702.80293811741
2109,126492.50088635561
2110,130087.65842168767
2111,148366.64196385976
2112,151315.85624303413
2113,127973.08702250315
2114,117187.2184043561
2115,172881.4251568319
2116,121449.2259375532
2117,173817.38514536512
2118,124690.56916784162
2119,108962.11714134987
2120,124206.76561019977
2121,112060.57755919531
2122,114027.60840181877
2123,102913.0083972631
2124,189562.57901997224
2125,161757.5098461005
2126,174639.60923644813
2127,180482.89796083898
2128,141389.70195587203
2129,111438.94282201961
2130,157263.27738609273
2131,189606.20256072993
2132,132984.45207075478
2133,125697.98910191061
2134,130090.20414808019
2135,106395.90612309666
2136,91004.29927653322
2137,130301.33871247475
2138,142487.49363095307
2139,150802.53842904858
2140,136353.11737504276
2141,141764.08257946643
2142,135143.4011792947
2143,147090.90128119572
2144,137511.8239437961
2145,132242.81960739757
2146,147125.68029803014
2147,167847.1408672172
2148,132742.4934867807
2149,138988.3289893418
2150,188184.71289878472
2151,133228.10951311837
2152,182674.02243711005
2153,166662.79235490374
2154,117854.79225830402
2155,130747.39257965666
2156,240200.70812164622
2157,248084.31400676895
2158,224237.96571654992
2159,213807.98810914555
2160,171022.98634147012
2161,260448.18098878345
2162,431853.39786764956
2163,306249.3815716968
2164,257151.4894986182
2165,174288.03532158985
2166,147697.92104117066
2167,221697.1715555979
2168,204901.42068348452
2169,199757.74379518774
2170,219636.30532964857
2171,147171.27316315193
2172,151409.51643974014
2173,169854.10409872394
2174,250092.90077471602
2175,301370.0244447442
2176,294958.0774355427
2177,259590.38706465365
2178,234440.4893476506
2179,144531.3756827579
2180,235602.22344631513
2181,199259.7130623083
2182,226717.69898637198
2183,201023.14363070758
2184,137134.1061295203
2185,135185.7276967798
2186,154607.53331926712
2187,148890.04228098394
2188,170038.33813948248
2189,199235.5390859716
2190,101624.66258402057
2191,102340.01159093113
2192,98097.85336313999
2193,109045.731984582
2194,104902.24845161245
2195,115895.16277449834
2196,111462.06858333944
2197,118121.72642654496
2198,153545.6741062044
2199,177138.59260979143
2200,128456.4843186265
2201,128305.07677954396
2202,198743.80891537626
2203,160792.66788813568
2204,187368.66797010804
2205,123529.87407139105
2206,140647.790620478
2207,193041.37297548444
2208,224445.16692066705
2209,191613.94697460387
2210,139106.38925821913
2211,120852.34369953159
2212,125205.11505371591
2213,104368.6470173505
2214,150775.941940161
2215,105693.50497913867
2216,171749.52392048165
2217,95023.84357580029
2218,107015.83230759118
2219,105014.82002886177
2220,96967.07219040653
2221,290847.98055366013
2222,239027.24634385188
2223,267330.8449820595
2224,227144.41827321606
2225,162274.61160432603
2226,209051.402689271
2227,203089.94531532002
2228,277655.43642138975
2229,248760.28219390888
2230,172526.3675183397
2231,205205.7830263303
2232,192970.41413611802
2233,184189.29855996784
2234,250207.22741338235
2235,212925.81810885985
2236,284723.0372751473
2237,362859.69683043053
2238,209574.76566139344
2239,131750.95474441504
2240,175088.06467976558
2241,147894.3208475603
2242,149579.15082897176
2243,150722.4686226761
2244,119972.40514166617
2245,120182.09883556803
2246,138223.10535056455
2247,127144.420542426
2248,122755.63812792768
2249,125946.24076344847
2250,141705.86819584592
2251,134416.82579313742
2252,185922.87302150772
2253,176108.15603192436
2254,182919.54528158894
2255,205716.9374397709
2256,184308.14348859145
2257,215148.52402563384
2258,182931.3704518139
2259,184771.53115930385
2260,152767.06365816426
2261,189042.0547834793
2262,213889.0013268287
2263,324214.73630649503
2264,396910.29577102105
2265,169872.02569533582
2266,266127.88412903855
2267,362557.9199175766
2268,311043.8056208073
2269,171822.3537118649
2270,186523.74190323387
2271,223798.99606496884
2272,199825.2527757784
2273,168987.1262973627
2274,172220.8642894278
2275,175751.0859969165
2276,173434.09176240268
2277,193955.9394583493
2278,168003.55884265222
2279,120700.29394004578
2280,112267.62094579275
2281,188055.52223489815
2282,191783.1342243174
2283,112927.91924674237
2284,124247.2070636341
2285,154003.4039696131
2286,132508.1309321637
2287,299653.4078543105
2288,264058.8480563978
2289,352716.9711362735
2290,389161.87339941936
2291,302988.1221283614
2292,377149.8459201119
2293,415383.51487685944
2294,368932.9821233091
2295,410494.91396134463
2296,268716.21649928606
2297,282077.15051522624
2298,292645.69913702755
2299,336170.73027495516
2300,303131.5659721833
2301,256903.03232380404
2302,236302.65483789568
2303,241371.22886471255
2304,253519.40746941784
2305,189074.9989291866
2306,189968.5304341199
2307,196532.02070457503
2308,249907.57699089425
2309,266624.25070323836
2310,210058.09347117427
2311,212284.74710683958
2312,188093.5367585568
2313,181546.39250439047
2314,184551.79386877688
2315,181706.70448141062
2316,169171.29583880733
2317,184546.56055956968
2318,181706.70448141062
2319,185607.45251414526
2320,189216.0412264605
2321,276216.18503557605
2322,187539.2121424959
2323,176084.89567509622
2324,169261.41522289702
2325,219843.0287057666
2326,178047.33850830217
2327,218731.35496161852
2328,220514.9694385234
2329,193601.62036754508
2330,186122.378158704
2331,355282.9328222195
2332,364312.5887693655
2333,296853.99861928873
2334,259624.4363316238
2335,256954.62789126072
2336,325439.7770462638
2337,201023.14363070758
2338,279957.6573139899
2339,239758.38418502628
2340,382570.9232398923
2341,216285.31884296198
2342,244974.16684989678
2343,224323.69973317336
2344,229927.49258038684
2345,251651.96350235216
2346,217636.80719855567
2347,199374.66518675763
2348,238535.0251177728
2349,178559.77985987742
2350,265503.45967605885
2351,248572.77375273296
2352,256373.16097604335
2353,246311.2500945071
2354,134962.19564113583
2355,149092.28651002422
2356,154525.22909424928
2357,207182.02254511262
2358,200815.4673387033
2359,139630.2977723249
2360,124947.61055701332
2361,147666.78331784366
2362,267124.8594005251
2363,145107.26089941917
2364,155003.54203296208
2365,220086.11180065837
2366,190821.71154061542
2367,237365.36879663082
2368,209546.65167504468
2369,234489.64629179324
2370,180854.63527645337
2371,183530.0375111464
2372,195928.13136499003
2373,270701.51135894813
2374,300780.4811043845
2375,248476.21687901134
2376,266674.2794078954
2377,302639.1230797765
2378,138420.57452645086
2379,196461.00078690538
2380,152946.1305084787
2381,159460.67865127584
2382,196393.29575080881
2383,215978.9092366765
2384,244729.71909711638
2385,156929.12403910985
2386,138963.98250010496
2387,133815.3227075589
2388,124571.37632117458
2389,133258.91319440934
2390,135549.5493716705
2391,138923.80157858093
2392,118894.67413972078
2393,151170.9930372459
2394,150797.9557275101
2395,200034.48474513087
2396,145366.14452591888
2397,203079.2989596502
2398,122580.20340870364
2399,73317.36432834422
2400,73431.4335904958
2401,119523.57765658316
2402,136109.1174317519
2403,164139.70407799684
2404,149634.499750912
2405,156966.96537515335
2406,136354.20293119014
2407,134922.4564138759
2408,144557.44866633567
2409,142504.14220047314
2410,173357.78425933406
2411,121847.47879137273
2412,161736.1264178563
2413,136880.93331958647
2414,129116.73986626552
2415,161530.63953045738
2416,129109.53425097968
2417,133629.83002494514
2418,124766.3898161045
2419,143095.37383762267
2420,130296.00235361728
2421,149607.4812211575
2422,125072.85305760789
2423,124062.76155541115
2424,173649.82389222243
2425,196700.15628035436
2426,144805.64463406868
2427,135441.12399539826
2428,161712.15180133886
2429,118074.47850437887
2430,136508.8061934868
2431,132869.0719565238
2432,137336.1977546586
2433,142303.72345769117
2434,149021.0397776259
2435,151975.0266012676
2436,110061.49984739542
2437,120012.02519061568
2438,130673.17387674893
2439,120467.01984153736
2440,128911.37771452987
2441,127623.7781898665
2442,115775.81872681335
2443,126546.23946194955
2444,126741.52194089767
2445,108617.24120155552
2446,132004.01183750914
2447,218800.99330815542
2448,161323.48086184647
2449,123213.33669301512
2450,169913.4777914714
2451,136577.5124578794
2452,209105.59187068595
2453,103866.54824744012
2454,150505.66770078804
2455,125670.15581972487
2456,143191.29179473565
2457,131234.838621114
2458,123374.04380830127
2459,115705.47541730285
2460,150822.69402063236
2461,120651.9515995352
2462,146724.0681048568
2463,123748.14280690532
2464,192367.62927029873
2465,136293.55623449583
2466,126629.0432113873
2467,152415.63561388638
2468,120876.87369617922
2469,119348.56872871291
2470,187525.74178573646
2471,200220.17264264246
2472,172808.36165642602
2473,134466.24592642504
2474,123877.39998291842
2475,205458.49469118429
2476,124830.69788916958
2477,133455.51860051963
2478,175186.546460424
2479,133383.12990032055
2480,147711.1843567651
2481,133442.89456955163
2482,135707.19481587393
2483,120220.96711556724
2484,132157.2391704114
2485,122225.07593270602
2486,153022.1326719223
2487,187757.38263990227
2488,148490.64973231827
2489,150655.98225852198
2490,144610.2184540589
2491,109228.1391316005
2492,187010.0939880108
2493,143175.60412620875
2494,163216.69069644774
2495,111291.97980823746
2496,217800.22434869775
2497,158465.9297906513
2498,122372.11161493759
2499,113100.0660047379
2500,136732.1513487641
2501,143391.72317505872
2502,171330.52525487187
2503,120461.08700182373
2504,198732.36229461213
2505,214068.44935799428
2506,263905.4618263576
2507,315285.76982065185
2508,263905.4618263576
2509,222612.7421031795
2510,250202.18288783828
2511,192250.23511360458
2512,215016.05138786937
2513,223700.7451922268
2514,202698.63771001544
2515,153341.15248475102
2516,165338.9099974741
2517,135884.2346194258
2518,141173.2643018857
2519,225538.88550999135
2520,218267.15772798224
2521,203543.00444426108
2522,218904.5403902645
2523,137413.48817155094
2524,149541.13213417484
2525,154610.3211427154
2526,147774.0537921019
2527,124433.65845712452
2528,130105.90186670684
2529,137560.747431625
2530,124049.4569485056
2531,249991.78407694813
2532,230327.2293965102
2533,211139.8780760067
2534,245480.16726655234
2535,305187.0064861186
2536,230395.94985209068
2537,220606.94392905317
2538,194805.49486318766
2539,191197.20030631198
2540,187229.78135585441
2541,189482.4319447205
2542,175184.12320647508
2543,136929.22282233383
2544,138514.52429139699
2545,132317.87791936847
2546,150898.26936825164
2547,148152.0025728297
2548,165899.06303660973
2549,181538.52053659095
2550,491175.6438884163
2551,151205.67047700618
2552,128851.70454329991
2553,102340.01159093113
2554,123536.63590473798
2555,115881.19223127817
2556,103240.50274071525
2557,123348.99532793884
2558,184202.94965034994
2559,144735.72759736222
2560,130157.5871057158
2561,137850.22522221477
2562,146483.6441251816
2563,156621.4231283036
2564,175010.33815714045
2565,122810.72325566669
2566,145149.51467217653
2567,140828.12063211502
2568,176044.86554018524
2569,179444.3717247355
2570,137008.94591237511
2571,186571.83959995312
2572,171593.9753927593
2573,198870.1151838056
2574,258741.57721891065
2575,132388.7224579008
2576,144289.15491338674
2577,177762.14117780048
2578,102088.91693900224
2579,81300.83213421135
2580,162102.84552645806
2581,144217.31041645494
2582,124638.81257434879
2583,284582.7246559984
2584,161634.24011198682
2585,188453.85308738743
2586,223028.54634669452
2587,224482.7492430549
2588,135125.07014357837
2589,151807.743491959
2590,223458.55047947675
2591,201552.533406649
2592,216545.5246548661
2593,248870.9087655913
2594,181414.72783101548
2595,203387.16058095035
2596,337225.6739441287
2597,203279.4509395325
2598,253073.38215586744
2599,292985.8817926149
2600,149856.08107617992
2601,141775.4397979027
2602,106707.59650601492
2603,114331.41495580127
2604,104171.5863238792
2605,118965.8479950879
2606,146124.97979149068
2607,165726.96593754122
2608,193035.2679372412
2609,158959.15644967632
2610,113313.77137606959
2611,162754.09614613993
2612,152695.34586961492
2613,123318.85091378678
2614,127871.45441622773
2615,154747.76508902726
2616,142217.95875989393
2617,186307.64063839495
2618,176956.6290370916
2619,203245.7539752679
2620,189676.04798946093
2621,187491.76902141652
2622,195944.94309501848
2623,256728.10573956842
2624,276877.16085818055
2625,319313.51856995205
2626,174358.75695351767
2627,190477.2429288247
2628,375567.1547181208
2629,404860.58828631544
2630,323511.0780000769
2631,401923.8272815463
2632,367906.2922336339
2633,280963.84772158053
2634,341782.2440921309
2635,151608.54401930672
2636,192278.65462219671
2637,174713.14268048428
2638,254673.9949449094
2639,192441.46052753506
2640,154953.27473582985
2641,122091.94171996451
2642,202048.2588403017
2643,134916.45654356305
2644,143763.06738292667
2645,106388.37583938941
2646,102583.36873642728
2647,111140.59747285784
2648,153590.93905854167
2649,150270.07401527796
2650,148372.54423231448
2651,168067.7080201516
2652,361582.2881866917
2653,260409.81700181606
2654,233399.6335861621
2655,335264.2962819287
2656,304784.62043737445
2657,306279.3892609899
2658,279195.08530173986
2659,294812.7958274306
2660,318346.3401215862
2661,312708.75915204774
2662,325799.3525570178
2663,273834.6058284107
2664,260271.17035550877
2665,311584.91575891734
2666,273244.9535448539
2667,179890.03662067157
2668,187561.19532221972
2669,181630.2373118484
2670,292085.85629081546
2671,187561.19532221972
2672,195291.83745775637
2673,224795.671558818
2674,224167.87957682836
2675,177716.454902722
2676,196101.96102170667
2677,211954.8256797001
2678,261362.00072260716
2679,280342.10112488444
2680,283533.7213365688
2681,382442.6139094253
2682,299640.592524971
2683,453969.9121039256
2684,304534.17266955174
2685,300521.7444389754
2686,270470.95977106364
2687,293370.5648139699
2688,232599.7076791969
2689,210769.0923179019
2690,435412.0181043721
2691,197951.38446289548
2692,134275.98018015613
2693,204989.04964457604
2694,134785.9190457282
2695,201689.76115723728
2696,190766.75494540305
2697,205228.88609202302
2698,200118.64970157226
2699,195393.57989830914
2700,177475.35895111057
2701,162423.8651256805
2702,137695.9909362811
2703,169364.01862166837
2704,147055.92789149738
2705,131133.4960206394
2706,124468.8225922832
2707,129413.01548306744
2708,137915.4855335128
2709,116547.57710926278
2710,130996.86761402867
2711,249241.56346109198
2712,328607.70636992645
2713,182980.08728139984
2714,167860.61897434475
2715,182063.44285918353
2716,163453.94028741226
2717,187174.5304432632
2718,247500.35029651178
2719,158774.971301878
2720,158716.82220653436
2721,147923.62344960484
2722,167713.6526111781
2723,149323.5572826918
2724,127523.50521659997
2725,136587.6822491937
2726,152859.83723399113
2727,179663.7496020461
2728,167510.8317442944
2729,158749.57848086773
2730,147909.05203221354
2731,119012.11816300465
2732,128203.37512391896
2733,172517.30150287203
2734,152038.73568340598
